vin,vout,dvout_dvin
1.133000000000000007e+00,2.591331149999999937e-03,-6.094529499999956634e-02
1.133999999999999897e+00,2.530944250000000117e-03,-5.983432499999996601e-02
1.135000000000000009e+00,2.471662500000000075e-03,-5.873502999999957730e-02
1.135999999999999899e+00,2.413474190000000196e-03,-5.764746000000031678e-02
1.137000000000000011e+00,2.356367580000000121e-03,-5.657164999999975130e-02
1.137999999999999901e+00,2.300330890000000083e-03,-5.550762500000039346e-02
1.139000000000000012e+00,2.245352329999999921e-03,-5.445542499999955766e-02
1.139999999999999902e+00,2.191420040000000187e-03,-5.341509000000010943e-02
1.141000000000000014e+00,2.138522150000000174e-03,-5.238665000000009009e-02
1.141999999999999904e+00,2.086646739999999806e-03,-5.137014000000017511e-02
1.143000000000000016e+00,2.035781869999999955e-03,-5.036558999999973807e-02
1.143999999999999906e+00,1.985915559999999920e-03,-4.937302500000018135e-02
1.145000000000000018e+00,1.937035819999999905e-03,-4.839247499999976831e-02
1.145999999999999908e+00,1.889130610000000097e-03,-4.742397500000017363e-02
1.147000000000000020e+00,1.842187869999999898e-03,-4.646753999999975182e-02
1.147999999999999909e+00,1.796195530000000047e-03,-4.552319000000015770e-02
1.149000000000000021e+00,1.751141490000000106e-03,-4.459095999999973525e-02
1.149999999999999911e+00,1.707013610000000011e-03,-4.367086000000008905e-02
1.151000000000000023e+00,1.663799770000000053e-03,-4.276289999999982605e-02
1.151999999999999913e+00,1.621487810000000031e-03,-4.186710500000012658e-02
1.153000000000000025e+00,1.580065560000000003e-03,-4.098347999999985003e-02
1.153999999999999915e+00,1.539520850000000024e-03,-4.011203500000004585e-02
1.155000000000000027e+00,1.499841490000000015e-03,-3.925277999999998713e-02
1.155999999999999917e+00,1.461015289999999895e-03,-3.840571500000011795e-02
1.157000000000000028e+00,1.423030060000000019e-03,-3.757083999999977220e-02
1.157999999999999918e+00,1.385873610000000087e-03,-3.674815000000009046e-02
1.159000000000000030e+00,1.349533759999999982e-03,-3.593764499999985151e-02
1.159999999999999920e+00,1.313998320000000055e-03,-3.513931500000011532e-02
1.161000000000000032e+00,1.279255130000000107e-03,-3.435313499999992359e-02
1.161999999999999922e+00,1.245292050000000074e-03,-3.357910500000005349e-02
1.163000000000000034e+00,1.212096919999999974e-03,-3.281719999999987980e-02
1.163999999999999924e+00,1.179657649999999976e-03,-3.206739000000002893e-02
1.165000000000000036e+00,1.147962140000000075e-03,-3.132965499999973424e-02
1.165999999999999925e+00,1.116998340000000065e-03,-3.060396500000017728e-02
1.167000000000000037e+00,1.086754209999999917e-03,-2.989027999999993579e-02
1.167999999999999927e+00,1.057217779999999972e-03,-2.918856000000003004e-02
1.169000000000000039e+00,1.028377090000000098e-03,-2.849877499999986519e-02
1.169999999999999929e+00,1.000220229999999964e-03,-2.782086800000022064e-02
1.171000000000000041e+00,9.727353539999999575e-04,-2.715478749999977737e-02
1.171999999999999931e+00,9.459106549999999865e-04,-2.650048500000001805e-02
1.173000000000000043e+00,9.197343840000000515e-04,-2.585789949999983683e-02
1.173999999999999932e+00,8.941948560000000058e-04,-2.522696800000012729e-02
1.175000000000000044e+00,8.692804479999999973e-04,-2.460762599999988254e-02
1.175999999999999934e+00,8.449796040000000143e-04,-2.399980200000012553e-02
1.177000000000000046e+00,8.212808439999999587e-04,-2.340342199999989603e-02
1.177999999999999936e+00,7.981727599999999864e-04,-2.281840849999999810e-02
1.179000000000000048e+00,7.756440270000000302e-04,-2.224467899999987841e-02
1.179999999999999938e+00,7.536834020000000205e-04,-2.168214750000008184e-02
1.181000000000000050e+00,7.322797319999999619e-04,-2.113072499999985032e-02
1.181999999999999940e+00,7.114219520000000492e-04,-2.059031900000002357e-02
1.183000000000000052e+00,6.910990939999999815e-04,-2.006083149999987603e-02
1.183999999999999941e+00,6.713002890000000378e-04,-1.954216300000011231e-02
1.185000000000000053e+00,6.520147679999999894e-04,-1.903421049999987069e-02
1.185999999999999943e+00,6.332318680000000510e-04,-1.853686600000004070e-02
1.187000000000000055e+00,6.149410359999999982e-04,-1.805001999999994444e-02
1.187999999999999945e+00,5.971318280000000381e-04,-1.757356000000004359e-02
1.189000000000000057e+00,5.797939160000000229e-04,-1.710736999999989960e-02
1.189999999999999947e+00,5.629170879999999917e-04,-1.665133000000001973e-02
1.191000000000000059e+00,5.464912560000000303e-04,-1.620531899999994030e-02
1.191999999999999948e+00,5.305064499999999697e-04,-1.576921450000007274e-02
1.193000000000000060e+00,5.149528270000000010e-04,-1.534288799999991570e-02
1.193999999999999950e+00,4.998206740000000125e-04,-1.492621150000006391e-02
1.195000000000000062e+00,4.851004039999999855e-04,-1.451905549999993328e-02
1.195999999999999952e+00,4.707825630000000202e-04,-1.412128600000003842e-02
1.197000000000000064e+00,4.568578320000000028e-04,-1.373276849999993665e-02
1.197999999999999954e+00,4.433170259999999886e-04,-1.335336750000004624e-02
1.199000000000000066e+00,4.301510969999999736e-04,-1.298294499999991247e-02
1.199999999999999956e+00,4.173511359999999945e-04,-1.262136250000001070e-02
1.201000000000000068e+00,4.049083720000000246e-04,-1.226847949999992915e-02
1.201999999999999957e+00,3.928141770000000079e-04,-1.192415500000004736e-02
1.203000000000000069e+00,3.810600619999999833e-04,-1.158824749999992632e-02
1.203999999999999959e+00,3.696376820000000108e-04,-1.126061350000004402e-02
1.205000000000000071e+00,3.585388350000000128e-04,-1.094111049999993424e-02
1.205999999999999961e+00,3.477554609999999945e-04,-1.062959450000006134e-02
1.207000000000000073e+00,3.372796459999999742e-04,-1.032592149999991826e-02
1.207999999999999963e+00,3.271036179999999992e-04,-1.002994800000001074e-02
1.209000000000000075e+00,3.172197500000000251e-04,-9.741529499999984631e-03
1.209999999999999964e+00,3.076205589999999744e-04,-9.460522500000040358e-03
1.211000000000000076e+00,2.982987050000000112e-04,-9.186783499999934266e-03
1.211999999999999966e+00,2.892469919999999953e-04,-8.920168500000019707e-03
1.213000000000000078e+00,2.804583680000000243e-04,-8.660535999999968704e-03
1.213999999999999968e+00,2.719259200000000197e-04,-8.407744000000078044e-03
1.215000000000000080e+00,2.636428799999999744e-04,-8.161649999999937011e-03
1.215999999999999970e+00,2.556026200000000265e-04,-7.922115500000020960e-03
1.217000000000000082e+00,2.477986489999999833e-04,-7.689000499999959493e-03
1.217999999999999972e+00,2.402246190000000025e-04,-7.462166000000006183e-03
1.219000000000000083e+00,2.328743170000000006e-04,-7.241475999999968938e-03
1.219999999999999973e+00,2.257416669999999970e-04,-7.026794500000030363e-03
1.221000000000000085e+00,2.188207279999999867e-04,-6.817986499999956207e-03
1.221999999999999975e+00,2.121056939999999946e-04,-6.614919500000024377e-03
1.223000000000000087e+00,2.055908889999999867e-04,-6.417461999999957145e-03
1.223999999999999977e+00,1.992707699999999942e-04,-6.225484000000017226e-03
1.225000000000000089e+00,1.931399210000000013e-04,-6.038856999999966946e-03
1.225999999999999979e+00,1.871930559999999879e-04,-5.857454500000025543e-03
1.227000000000000091e+00,1.814250120000000116e-04,-5.681151499999967380e-03
1.227999999999999980e+00,1.758307530000000020e-04,-5.509824500000037872e-03
1.229000000000000092e+00,1.704053630000000054e-04,-5.343353499999967116e-03
1.229999999999999982e+00,1.651440459999999955e-04,-5.181618000000026703e-03
1.231000000000000094e+00,1.600421270000000043e-04,-5.024499999999973432e-03
1.231999999999999984e+00,1.550950460000000109e-04,-4.871885000000020227e-03
1.233000000000000096e+00,1.502983569999999998e-04,-4.723658999999991170e-03
1.233999999999999986e+00,1.456477279999999878e-04,-4.579710500000028217e-03
1.235000000000000098e+00,1.411389359999999898e-04,-4.439929499999967222e-03
1.235999999999999988e+00,1.367678690000000109e-04,-4.304208000000017686e-03
1.237000000000000099e+00,1.325305199999999889e-04,-4.172440999999971201e-03
1.237999999999999989e+00,1.284229870000000114e-04,-4.044524500000014344e-03
1.239000000000000101e+00,1.244414709999999984e-04,-3.920357499999978235e-03
1.239999999999999991e+00,1.205822720000000026e-04,-3.799840000000012652e-03
1.241000000000000103e+00,1.168417909999999987e-04,-3.682873999999981829e-03
1.241999999999999993e+00,1.132165240000000017e-04,-3.569364500000019036e-03
1.243000000000000105e+00,1.097030619999999994e-04,-3.459218499999978935e-03
1.243999999999999995e+00,1.062980869999999956e-04,-3.352344000000014035e-03
1.245000000000000107e+00,1.029983740000000019e-04,-3.248650599999979016e-03
1.245999999999999996e+00,9.980078579999999337e-05,-3.148052000000012285e-03
1.247000000000000108e+00,9.670227000000000206e-05,-3.050462699999978433e-03
1.247999999999999998e+00,9.369986039999999748e-05,-2.955798550000013347e-03
1.249000000000000110e+00,9.079067290000000594e-05,-2.863978049999979514e-03
1.250000000000000000e+00,8.797190429999999616e-05,-2.774921450000314427e-03
1.250999999999999890e+00,8.524082999999999411e-05,-2.688550850000005765e-03
1.252000000000000002e+00,8.259480259999999916e-05,-2.604790299999985848e-03
1.252999999999999892e+00,8.003124939999999412e-05,-2.523565700000007794e-03
1.254000000000000004e+00,7.754767119999999333e-05,-2.444804549999991805e-03
1.254999999999999893e+00,7.514164029999999652e-05,-2.368436300000005545e-03
1.256000000000000005e+00,7.281079860000000176e-05,-2.294392249999985256e-03
1.256999999999999895e+00,7.055285579999999641e-05,-2.222605300000013440e-03
1.258000000000000007e+00,6.836558799999999526e-05,-2.153010049999994069e-03
1.258999999999999897e+00,6.624683569999999428e-05,-2.085542800000006469e-03
1.260000000000000009e+00,6.419450239999999522e-05,-2.020141549999986130e-03
1.260999999999999899e+00,6.220655260000000002e-05,-1.956745850000003728e-03
1.262000000000000011e+00,6.028101070000000300e-05,-1.895296899999985435e-03
1.262999999999999901e+00,5.841595880000000242e-05,-1.835737350000008622e-03
1.264000000000000012e+00,5.660953599999999915e-05,-1.778011399999990944e-03
1.264999999999999902e+00,5.485993599999999814e-05,-1.722064950000004591e-03
1.266000000000000014e+00,5.316540609999999891e-05,-1.667845099999988590e-03
1.266999999999999904e+00,5.152424579999999971e-05,-1.615300450000006077e-03
1.268000000000000016e+00,4.993480519999999857e-05,-1.564381099999994501e-03
1.268999999999999906e+00,4.839548359999999748e-05,-1.515038400000008612e-03
1.270000000000000018e+00,4.690472840000000141e-05,-1.467225199999991347e-03
1.270999999999999908e+00,4.546103319999999739e-05,-1.420895500000005085e-03
1.272000000000000020e+00,4.406293740000000224e-05,-1.376004599999990780e-03
1.272999999999999909e+00,4.270902399999999951e-05,-1.332509150000008025e-03
1.274000000000000021e+00,4.139791910000000246e-05,-1.290366999999990189e-03
1.274999999999999911e+00,4.012828999999999929e-05,-1.249537200000004622e-03
1.276000000000000023e+00,3.889884470000000264e-05,-1.209979849999993917e-03
1.276999999999999913e+00,3.770833030000000306e-05,-1.171656250000006894e-03
1.278000000000000025e+00,3.655553220000000339e-05,-1.134528899999997370e-03
1.278999999999999915e+00,3.543927249999999943e-05,-1.098561350000002573e-03
1.280000000000000027e+00,3.435840950000000225e-05,-1.063718049999991949e-03
1.280999999999999917e+00,3.331183640000000002e-05,-1.029964700000007144e-03
1.282000000000000028e+00,3.229848009999999940e-05,-9.972678499999935997e-04
1.282999999999999918e+00,3.131730070000000041e-05,-9.655950500000055198e-04
1.284000000000000030e+00,3.036728999999999907e-05,-9.349148999999966347e-04
1.284999999999999920e+00,2.944747090000000129e-05,-9.051967500000035471e-04
1.286000000000000032e+00,2.855689650000000141e-05,-8.764110499999942794e-04
1.286999999999999922e+00,2.769464880000000161e-05,-8.485290000000041133e-04
1.288000000000000034e+00,2.685983849999999852e-05,-8.215225999999957451e-04
1.288999999999999924e+00,2.605160360000000094e-05,-7.953648500000007338e-04
1.290000000000000036e+00,2.526910879999999976e-05,-7.700293999999951317e-04
1.290999999999999925e+00,2.451154480000000059e-05,-7.454908500000041044e-04
1.292000000000000037e+00,2.377812710000000072e-05,-7.217243999999966436e-04
1.292999999999999927e+00,2.306809599999999931e-05,-6.987060500000027291e-04
1.294000000000000039e+00,2.238071499999999837e-05,-6.764126499999960351e-04
1.294999999999999929e+00,2.171527070000000114e-05,-6.548214500000006794e-04
1.296000000000000041e+00,2.107107210000000059e-05,-6.339106499999962174e-04
1.296999999999999931e+00,2.044744940000000057e-05,-6.136591000000021084e-04
1.298000000000000043e+00,1.984375390000000055e-05,-5.940461499999959150e-04
1.298999999999999932e+00,1.925935710000000129e-05,-5.750518500000027095e-04
1.300000000000000044e+00,1.869365020000000004e-05,-5.566568999999972622e-04
1.300999999999999934e+00,1.814604330000000121e-05,-5.388425500000015855e-04
1.302000000000000046e+00,1.761596510000000128e-05,-5.215904999999985969e-04
1.302999999999999936e+00,1.710286229999999938e-05,-5.048832500000027118e-04
1.304000000000000048e+00,1.660619860000000120e-05,-4.887037999999985921e-04
1.304999999999999938e+00,1.612545469999999875e-05,-4.730354000000019932e-04
1.306000000000000050e+00,1.566012779999999941e-05,-4.578620499999970506e-04
1.306999999999999940e+00,1.520973059999999945e-05,-4.431683000000021314e-04
1.308000000000000052e+00,1.477379119999999932e-05,-4.289389999999971073e-04
1.308999999999999941e+00,1.435185260000000061e-05,-4.151595500000012859e-04
1.310000000000000053e+00,1.394347209999999958e-05,-4.018157999999983493e-04
1.310999999999999943e+00,1.354822099999999925e-05,-3.888940500000014067e-04
1.312000000000000055e+00,1.316568399999999956e-05,-3.763809999999976827e-04
1.312999999999999945e+00,1.279545899999999922e-05,-3.642637000000016265e-04
1.314000000000000057e+00,1.243715659999999938e-05,-3.525297499999977338e-04
1.314999999999999947e+00,1.209039950000000062e-05,-3.411670500000013942e-04
1.316000000000000059e+00,1.175482249999999955e-05,-3.301638499999988430e-04
1.316999999999999948e+00,1.143007179999999940e-05,-3.195088500000014056e-04
1.318000000000000060e+00,1.111580479999999999e-05,-3.091909999999985920e-04
1.318999999999999950e+00,1.081168979999999960e-05,-2.991996500000008649e-04
1.320000000000000062e+00,1.051740550000000035e-05,-2.895245499999980071e-04
1.320999999999999952e+00,1.023264069999999991e-05,-2.801556800000005662e-04
1.322000000000000064e+00,9.957094139999999420e-06,-2.710832849999985153e-04
1.322999999999999954e+00,9.690474129999999766e-06,-2.622980150000014596e-04
1.324000000000000066e+00,9.432498109999999184e-06,-2.537908099999987635e-04
1.324999999999999956e+00,9.182892510000000775e-06,-2.455528500000005165e-04
1.326000000000000068e+00,8.941392409999999845e-06,-2.375756149999982622e-04
1.326999999999999957e+00,8.707741280000000321e-06,-2.298508400000011734e-04
1.328000000000000069e+00,8.481690730000000507e-06,-2.223705299999982621e-04
1.328999999999999959e+00,8.263000219999999866e-06,-2.151269450000013739e-04
1.330000000000000071e+00,8.051436839999999494e-06,-2.081125649999989238e-04
1.330999999999999961e+00,7.846775089999999200e-06,-2.013201300000004058e-04
1.332000000000000073e+00,7.648796579999999387e-06,-1.947426099999987822e-04
1.332999999999999963e+00,7.457289869999999623e-06,-1.883731750000005277e-04
1.334000000000000075e+00,7.272050230000000310e-06,-1.822052349999985811e-04
1.334999999999999964e+00,7.092879400000000122e-06,-1.762323900000007347e-04
1.336000000000000076e+00,6.919585450000000155e-06,-1.704484399999992364e-04
1.336999999999999966e+00,6.751982520000000017e-06,-1.648474050000006338e-04
1.338000000000000078e+00,6.589890640000000141e-06,-1.594234749999990861e-04
1.338999999999999968e+00,6.433135570000000361e-06,-1.541710200000006095e-04
1.340000000000000080e+00,6.281548600000000027e-06,-1.490845999999991858e-04
1.340999999999999970e+00,6.134966370000000322e-06,-1.441589350000007340e-04
1.342000000000000082e+00,5.993230729999999941e-06,-1.393889249999996117e-04
1.342999999999999972e+00,5.856188519999999797e-06,-1.347696250000003995e-04
1.344000000000000083e+00,5.723691480000000368e-06,-1.302962399999992721e-04
1.344999999999999973e+00,5.595596040000000298e-06,-1.259641450000003986e-04
1.346000000000000085e+00,5.471763190000000371e-06,-1.217688399999996424e-04
1.346999999999999975e+00,5.352058359999999692e-06,-1.177059800000009211e-04
1.348000000000000087e+00,5.236351229999999864e-06,-1.137713549999993731e-04
1.348999999999999977e+00,5.124515649999999617e-06,-1.099608900000004393e-04
1.350000000000000089e+00,5.016429449999999839e-06,-1.062706449999990463e-04
1.350999999999999979e+00,4.911974359999999892e-06,-1.026967800000005634e-04
1.352000000000000091e+00,4.811035889999999722e-06,-9.923560999999933227e-05
1.352999999999999980e+00,4.713503139999999804e-06,-9.588355000000057041e-05
1.354000000000000092e+00,4.619268789999999624e-06,-9.263711999999910129e-05
1.354999999999999982e+00,4.528228900000000341e-06,-8.949297500000048464e-05
1.356000000000000094e+00,4.440282840000000085e-06,-8.644784999999955213e-05
1.356999999999999984e+00,4.355333199999999773e-06,-8.349860500000017699e-05
1.358000000000000096e+00,4.273285629999999988e-06,-8.064218999999980125e-05
1.358999999999999986e+00,4.194048819999999635e-06,-7.787564500000071152e-05
1.360000000000000098e+00,4.117534339999999595e-06,-7.519611499999913698e-05
1.360999999999999988e+00,4.043656590000000216e-06,-7.260083000000007447e-05
1.362000000000000099e+00,3.972332680000000029e-06,-7.008711999999988132e-05
1.362999999999999989e+00,3.903482349999999695e-06,-6.765238000000007614e-05
1.364000000000000101e+00,3.837027920000000338e-06,-6.529409999999919584e-05
1.364999999999999991e+00,3.772894150000000076e-06,-6.300985000000066186e-05
1.366000000000000103e+00,3.711008219999999878e-06,-6.079726999999959282e-05
1.366999999999999993e+00,3.651299610000000159e-06,-5.865409000000028870e-05
1.368000000000000105e+00,3.593700040000000144e-06,-5.657808999999969397e-05
1.368999999999999995e+00,3.538143429999999839e-06,-5.456714000000046499e-05
1.370000000000000107e+00,3.484565759999999946e-06,-5.261916999999959738e-05
1.370999999999999996e+00,3.432905089999999818e-06,-5.073217000000035219e-05
1.372000000000000108e+00,3.383101419999999916e-06,-4.890420999999959932e-05
1.372999999999999998e+00,3.335096670000000043e-06,-4.713340500000031720e-05
1.374000000000000110e+00,3.288834610000000149e-06,-4.541793999999978355e-05
1.375000000000000000e+00,3.244260789999999863e-06,-4.375605000000483413e-05
1.375999999999999890e+00,3.201322509999999869e-06,-4.214603500000036092e-05
1.377000000000000002e+00,3.159968719999999849e-06,-4.058623999999969902e-05
1.377999999999999892e+00,3.120150030000000000e-06,-3.907507000000011443e-05
1.379000000000000004e+00,3.081818579999999929e-06,-3.761098499999973761e-05
1.379999999999999893e+00,3.044928059999999993e-06,-3.619247500000004857e-05
1.381000000000000005e+00,3.009433630000000167e-06,-3.481808999999990231e-05
1.381999999999999895e+00,2.975291879999999894e-06,-3.348643500000010251e-05
1.383000000000000007e+00,2.942460760000000162e-06,-3.219614999999957823e-05
1.383999999999999897e+00,2.910899580000000117e-06,-3.094590500000039129e-05
1.385000000000000009e+00,2.880568949999999809e-06,-2.973444499999996701e-05
1.385999999999999899e+00,2.851430690000000078e-06,-2.856053000000022442e-05
1.387000000000000011e+00,2.823447889999999804e-06,-2.742294999999971006e-05
1.387999999999999901e+00,2.796584790000000136e-06,-2.632057000000014024e-05
1.389000000000000012e+00,2.770806749999999930e-06,-2.525225999999974186e-05
1.389999999999999902e+00,2.746080270000000063e-06,-2.421694000000022828e-05
1.391000000000000014e+00,2.722372870000000026e-06,-2.321355999999994042e-05
1.391999999999999904e+00,2.699653149999999843e-06,-2.224109000000017503e-05
1.393000000000000016e+00,2.677890690000000127e-06,-2.129856999999978073e-05
1.393999999999999906e+00,2.657056009999999818e-06,-2.038503500000022825e-05
1.395000000000000018e+00,2.637120619999999965e-06,-1.949955499999981266e-05
1.395999999999999908e+00,2.618056899999999904e-06,-1.864125000000031555e-05
1.397000000000000020e+00,2.599838119999999869e-06,-1.780925499999955544e-05
1.397999999999999909e+00,2.582438390000000177e-06,-1.700272500000025826e-05
1.399000000000000021e+00,2.565832670000000203e-06,-1.622085499999978593e-05
1.399999999999999911e+00,2.549996679999999964e-06,-1.546286000000019097e-05
1.401000000000000023e+00,2.534906950000000086e-06,-1.472797499999975966e-05
1.401999999999999913e+00,2.520540729999999991e-06,-1.401547000000010791e-05
1.403000000000000025e+00,2.506876010000000097e-06,-1.332462999999975591e-05
1.403999999999999915e+00,2.493891470000000144e-06,-1.265477000000013973e-05
1.405000000000000027e+00,2.481566469999999800e-06,-1.200521999999981659e-05
1.405999999999999917e+00,2.469881029999999857e-06,-1.137533500000006276e-05
1.407000000000000028e+00,2.458815799999999790e-06,-1.076448499999992613e-05
1.407999999999999918e+00,2.448352059999999879e-06,-1.017206500000008944e-05
1.409000000000000030e+00,2.438471669999999967e-06,-9.597494999999834492e-06
1.409999999999999920e+00,2.429157069999999882e-06,-9.040195000000394651e-06
1.411000000000000032e+00,2.420391279999999862e-06,-8.499619999999610820e-06
1.411999999999999922e+00,2.412157830000000091e-06,-7.975250000000211337e-06
1.413000000000000034e+00,2.404440779999999920e-06,-7.466554999999760328e-06
1.413999999999999924e+00,2.397224719999999991e-06,-6.973035000000038855e-06
1.415000000000000036e+00,2.390494709999999894e-06,-6.494214999999909158e-06
1.415999999999999925e+00,2.384236290000000115e-06,-6.029625000000381901e-06
1.417000000000000037e+00,2.378435459999999845e-06,-5.578805000000042549e-06
1.417999999999999927e+00,2.373078679999999942e-06,-5.141324999999958775e-06
1.419000000000000039e+00,2.368152810000000174e-06,-4.716759999999877231e-06
1.419999999999999929e+00,2.363645160000000038e-06,-4.304690000000391953e-06
1.421000000000000041e+00,2.359543429999999807e-06,-3.904719999999828675e-06
1.421999999999999931e+00,2.355835719999999937e-06,-3.516475000000119505e-06
1.423000000000000043e+00,2.352510479999999822e-06,-3.139569999999767061e-06
1.423999999999999932e+00,2.349556579999999959e-06,-2.773640000000012970e-06
1.425000000000000044e+00,2.346963200000000061e-06,-2.418354999999573762e-06
1.425999999999999934e+00,2.344719870000000052e-06,-2.073355000000104767e-06
1.427000000000000046e+00,2.342816490000000142e-06,-1.738314999999868854e-06
1.427999999999999936e+00,2.341243239999999861e-06,-1.412930000000301584e-06
1.429000000000000048e+00,2.339990630000000146e-06,-1.096884999999842708e-06
1.429999999999999938e+00,2.339049470000000060e-06,-7.898800000003414895e-07
1.431000000000000050e+00,2.338410870000000178e-06,-4.916200000001577641e-07
1.431999999999999940e+00,2.338066229999999795e-06,-2.018400000001335792e-07
1.433000000000000052e+00,2.338007189999999928e-06,7.973500000036694291e-08
1.433999999999999941e+00,2.338225699999999960e-06,3.533749999998312546e-07
1.435000000000000053e+00,2.338713939999999902e-06,6.193200000001192890e-07
1.435999999999999943e+00,2.339464340000000033e-06,8.778249999999952757e-07
1.437000000000000055e+00,2.340469589999999882e-06,1.129130000000018105e-06
1.437999999999999945e+00,2.341722600000000201e-06,1.373454999999959222e-06
1.439000000000000057e+00,2.343216499999999997e-06,1.611030000000200635e-06
1.439999999999999947e+00,2.344944659999999996e-06,1.842074999999863266e-06
1.441000000000000059e+00,2.346900649999999954e-06,2.066790000000099520e-06
1.441999999999999948e+00,2.349078239999999931e-06,2.285379999999873415e-06
1.443000000000000060e+00,2.351471410000000111e-06,2.498045000000120516e-06
1.443999999999999950e+00,2.354074329999999887e-06,2.704969999999884758e-06
1.445000000000000062e+00,2.356881350000000151e-06,2.906335000000181620e-06
1.445999999999999952e+00,2.359886999999999908e-06,3.102330000000035060e-06
1.447000000000000064e+00,2.363086010000000157e-06,3.293125000000066832e-06
1.447999999999999954e+00,2.366473249999999865e-06,3.478874999999874429e-06
1.449000000000000066e+00,2.370043760000000099e-06,3.659755000000276468e-06
1.449999999999999956e+00,2.373792760000000036e-06,3.835909999999826195e-06
1.451000000000000068e+00,2.377715579999999887e-06,4.007500000000052687e-06
1.451999999999999957e+00,2.381807759999999992e-06,4.174674999999922892e-06
1.453000000000000069e+00,2.386064929999999956e-06,4.337560000000238378e-06
1.453999999999999959e+00,2.390482879999999967e-06,4.496309999999946114e-06
1.455000000000000071e+00,2.395057550000000120e-06,4.651054999999827688e-06
1.455999999999999961e+00,2.399784989999999850e-06,4.801914999999837286e-06
1.457000000000000073e+00,2.404661380000000123e-06,4.949025000000302835e-06
1.457999999999999963e+00,2.409683039999999872e-06,5.092499999999897456e-06
1.459000000000000075e+00,2.414846379999999840e-06,5.232460000000093217e-06
1.459999999999999964e+00,2.420147959999999829e-06,5.369019999999780079e-06
1.461000000000000076e+00,2.425584419999999932e-06,5.502280000000076346e-06
1.461999999999999966e+00,2.431152519999999832e-06,5.632360000000068839e-06
1.463000000000000078e+00,2.436849140000000070e-06,5.759360000000442181e-06
1.463999999999999968e+00,2.442671240000000205e-06,5.883369999999969388e-06
1.465000000000000080e+00,2.448615880000000161e-06,6.004499999999945645e-06
1.465999999999999970e+00,2.454680239999999873e-06,6.122834999999814468e-06
1.467000000000000082e+00,2.460861550000000091e-06,6.238465000000300437e-06
1.467999999999999972e+00,2.467157170000000135e-06,6.351484999999722908e-06
1.469000000000000083e+00,2.473564519999999961e-06,6.461970000000167441e-06
1.469999999999999973e+00,2.480081110000000066e-06,6.570009999999973371e-06
1.471000000000000085e+00,2.486704539999999792e-06,6.675684999999905236e-06
1.471999999999999975e+00,2.493432479999999792e-06,6.779064999999900171e-06
1.473000000000000087e+00,2.500262669999999914e-06,6.880235000000269052e-06
1.473999999999999977e+00,2.507192949999999947e-06,6.979264999999864813e-06
1.475000000000000089e+00,2.514221199999999824e-06,7.076214999999965588e-06
1.475999999999999979e+00,2.521345380000000190e-06,7.171160000000054852e-06
1.477000000000000091e+00,2.528563520000000042e-06,7.264170000000069738e-06
1.477999999999999980e+00,2.535873720000000109e-06,7.355304999999987339e-06
1.479000000000000092e+00,2.543274129999999823e-06,7.444620000000238408e-06
1.479999999999999982e+00,2.550762960000000102e-06,7.532190000000089578e-06
1.481000000000000094e+00,2.558338509999999860e-06,7.618060000000228399e-06
1.481999999999999984e+00,2.565999080000000132e-06,7.702289999999981443e-06
1.483000000000000096e+00,2.573743089999999843e-06,7.784934999999996302e-06
1.483999999999999986e+00,2.581568949999999792e-06,7.866045000000073187e-06
1.485000000000000098e+00,2.589475180000000115e-06,7.945679999999972348e-06
1.485999999999999988e+00,2.597460309999999927e-06,8.023874999999770774e-06
1.487000000000000099e+00,2.605522929999999829e-06,8.100685000000116057e-06
1.487999999999999989e+00,2.613661679999999972e-06,8.176159999999724204e-06
1.489000000000000101e+00,2.621875250000000050e-06,8.250345000000150128e-06
1.489999999999999991e+00,2.630162369999999903e-06,8.323269999999756072e-06
1.491000000000000103e+00,2.638521789999999867e-06,8.394990000000056990e-06
1.491999999999999993e+00,2.646952349999999970e-06,8.465549999999788869e-06
1.493000000000000105e+00,2.655452889999999815e-06,8.534975000000152856e-06
1.493999999999999995e+00,2.664022299999999822e-06,8.603310000000101779e-06
1.495000000000000107e+00,2.672659510000000133e-06,8.670590000000146305e-06
1.495999999999999996e+00,2.681363479999999941e-06,8.736855000000126603e-06
1.497000000000000108e+00,2.690133220000000102e-06,8.802145000000099681e-06
1.497999999999999998e+00,2.698967770000000097e-06,8.866479999999768782e-06
1.499000000000000110e+00,2.707866180000000080e-06,8.929895000000078256e-06
1.500000000000000000e+00,2.716827559999999999e-06,8.961380000000906913e-06
