 time            v(vin)          v(vout)        
 1.43431125e-03  7.54011158e-01  4.20681729e-01 
 1.43531125e-03  7.53953523e-01  4.21910816e-01 
 1.43631125e-03  7.53895733e-01  4.23155457e-01 
 1.43731125e-03  7.53837788e-01  4.24415806e-01 
 1.43831125e-03  7.53779693e-01  4.25692016e-01 
 1.43931125e-03  7.53721447e-01  4.26984233e-01 
 1.44031125e-03  7.53663055e-01  4.28292606e-01 
 1.44131125e-03  7.53604519e-01  4.29617277e-01 
 1.44231125e-03  7.53545840e-01  4.30958384e-01 
 1.44331125e-03  7.53487021e-01  4.32316064e-01 
 1.44431125e-03  7.53428064e-01  4.33690447e-01 
 1.44531125e-03  7.53368972e-01  4.35081660e-01 
 1.44631125e-03  7.53309748e-01  4.36489826e-01 
 1.44731125e-03  7.53250392e-01  4.37915062e-01 
 1.44831125e-03  7.53190908e-01  4.39357480e-01 
 1.44931125e-03  7.53131298e-01  4.40817187e-01 
 1.45031125e-03  7.53071565e-01  4.42294283e-01 
 1.45131125e-03  7.53011710e-01  4.43788864e-01 
 1.45231125e-03  7.52951736e-01  4.45301019e-01 
 1.45331125e-03  7.52891646e-01  4.46830830e-01 
 1.45431125e-03  7.52831442e-01  4.48378372e-01 
 1.45531125e-03  7.52771126e-01  4.49943716e-01 
 1.45631125e-03  7.52710700e-01  4.51526922e-01 
 1.45731125e-03  7.52650168e-01  4.53128046e-01 
 1.45831125e-03  7.52589531e-01  4.54747134e-01 
 1.45931125e-03  7.52528791e-01  4.56384226e-01 
 1.46031125e-03  7.52467952e-01  4.58039354e-01 
 1.46131125e-03  7.52407015e-01  4.59712543e-01 
 1.46231125e-03  7.52345984e-01  4.61403807e-01 
 1.46331125e-03  7.52284860e-01  4.63113156e-01 
 1.46431125e-03  7.52223645e-01  4.64840589e-01 
 1.46531125e-03  7.52162343e-01  4.66586099e-01 
 1.46631125e-03  7.52100955e-01  4.68349668e-01 
 1.46731125e-03  7.52039485e-01  4.70131272e-01 
 1.46831125e-03  7.51977934e-01  4.71930879e-01 
 1.46931125e-03  7.51916304e-01  4.73748447e-01 
 1.47031125e-03  7.51854600e-01  4.75583928e-01 
 1.47131125e-03  7.51792822e-01  4.77437264e-01 
 1.47231125e-03  7.51730973e-01  4.79308390e-01 
 1.47331125e-03  7.51669056e-01  4.81197233e-01 
 1.47431125e-03  7.51607073e-01  4.83103713e-01 
 1.47531125e-03  7.51545026e-01  4.85027741e-01 
 1.47631125e-03  7.51482919e-01  4.86969220e-01 
 1.47731125e-03  7.51420753e-01  4.88928048e-01 
 1.47831125e-03  7.51358530e-01  4.90904114e-01 
 1.47931125e-03  7.51296255e-01  4.92897300e-01 
 1.48031125e-03  7.51233928e-01  4.94907483e-01 
 1.48131125e-03  7.51171552e-01  4.96934530e-01 
 1.48231125e-03  7.51109130e-01  4.98978304e-01 
 1.48331125e-03  7.51046665e-01  5.01038662e-01 
 1.48431125e-03  7.50984158e-01  5.03115453e-01 
 1.48443625e-03  7.50976341e-01  5.03376238e-01 
 1.48468625e-03  7.50960707e-01  5.03898475e-01 
 1.48518625e-03  7.50929432e-01  5.04946007e-01 
 1.48531125e-03  7.50921612e-01  5.05208562e-01 
 1.48556125e-03  7.50905969e-01  5.05734334e-01 
 1.48606125e-03  7.50874678e-01  5.06788913e-01 
 1.48706125e-03  7.50812070e-01  5.08910076e-01 
 1.48806125e-03  7.50749430e-01  5.11047063e-01 
 1.48906125e-03  7.50686761e-01  5.13199697e-01 
 1.49006125e-03  7.50624064e-01  5.15367798e-01 
 1.49106125e-03  7.50561343e-01  5.17551180e-01 
 1.49206125e-03  7.50498600e-01  5.19749655e-01 
 1.49306125e-03  7.50435836e-01  5.21963029e-01 
 1.49406125e-03  7.50373056e-01  5.24191107e-01 
 1.49506125e-03  7.50310261e-01  5.26433686e-01 
 1.49606125e-03  7.50247454e-01  5.28690563e-01 
 1.49706125e-03  7.50184637e-01  5.30961530e-01 
 1.49806125e-03  7.50121812e-01  5.33246378e-01 
 1.49906125e-03  7.50058983e-01  5.35544891e-01 
 1.50006125e-03  7.49996152e-01  5.37856855e-01 
 1.50106125e-03  7.49933320e-01  5.40182050e-01 
 1.50206125e-03  7.49870491e-01  5.42520255e-01 
 1.50306125e-03  7.49807668e-01  5.44871247e-01 
 1.50406125e-03  7.49744852e-01  5.47234800e-01 
 1.50506125e-03  7.49682046e-01  5.49610687e-01 
 1.50606125e-03  7.49619252e-01  5.51998678e-01 
 1.50706125e-03  7.49556474e-01  5.54398542e-01 
 1.50806125e-03  7.49493713e-01  5.56810046e-01 
 1.50906125e-03  7.49430972e-01  5.59232957e-01 
 1.51006125e-03  7.49368254e-01  5.61667038e-01 
 1.51106125e-03  7.49305561e-01  5.64112054e-01 
 1.51206125e-03  7.49242894e-01  5.66567765e-01 
 1.51306125e-03  7.49180258e-01  5.69033933e-01 
 1.51406125e-03  7.49117655e-01  5.71510318e-01 
 1.51506125e-03  7.49055086e-01  5.73996678e-01 
 1.51606125e-03  7.48992554e-01  5.76492772e-01 
 1.51706125e-03  7.48930062e-01  5.78998358e-01 
 1.51806125e-03  7.48867612e-01  5.81513190e-01 
 1.51906125e-03  7.48805207e-01  5.84037026e-01 
 1.52006125e-03  7.48742850e-01  5.86569621e-01 
 1.52106125e-03  7.48680542e-01  5.89110729e-01 
 1.52206125e-03  7.48618285e-01  5.91660103e-01 
 1.52306125e-03  7.48556084e-01  5.94217499e-01 
 1.52406125e-03  7.48493939e-01  5.96782669e-01 
 1.52506125e-03  7.48431854e-01  5.99355365e-01 
 1.52606125e-03  7.48369831e-01  6.01935340e-01 
 1.52706125e-03  7.48307872e-01  6.04522346e-01 
 1.52806125e-03  7.48245980e-01  6.07116134e-01 
 1.52906125e-03  7.48184158e-01  6.09716456e-01 
 1.53006125e-03  7.48122407e-01  6.12323063e-01 
 1.53106125e-03  7.48060730e-01  6.14935705e-01 
 1.53206125e-03  7.47999129e-01  6.17554134e-01 
 1.53306125e-03  7.47937608e-01  6.20178098e-01 
 1.53406125e-03  7.47876168e-01  6.22807349e-01 
 1.53506125e-03  7.47814812e-01  6.25441637e-01 
 1.53606125e-03  7.47753542e-01  6.28080711e-01 
 1.53706125e-03  7.47692361e-01  6.30724321e-01 
 1.53806125e-03  7.47631271e-01  6.33372216e-01 
 1.53906125e-03  7.47570274e-01  6.36024146e-01 
 1.54006125e-03  7.47509374e-01  6.38679861e-01 
 1.54106125e-03  7.47448571e-01  6.41339109e-01 
 1.54206125e-03  7.47387870e-01  6.44001640e-01 
 1.54306125e-03  7.47327271e-01  6.46667203e-01 
 1.54406125e-03  7.47266779e-01  6.49335548e-01 
 1.54506125e-03  7.47206394e-01  6.52006424e-01 
 1.54606125e-03  7.47146119e-01  6.54679579e-01 
 1.54706125e-03  7.47085957e-01  6.57354764e-01 
 1.54806125e-03  7.47025910e-01  6.60031728e-01 
 1.54906125e-03  7.46965980e-01  6.62710220e-01 
 1.55006125e-03  7.46906170e-01  6.65389990e-01 
 1.55106125e-03  7.46846482e-01  6.68070787e-01 
 1.55206125e-03  7.46786919e-01  6.70752362e-01 
 1.55306125e-03  7.46727483e-01  6.73434465e-01 
 1.55406125e-03  7.46668176e-01  6.76116846e-01 
 1.55506125e-03  7.46609000e-01  6.78799255e-01 
 1.55606125e-03  7.46549958e-01  6.81481443e-01 
 1.55706125e-03  7.46491053e-01  6.84163161e-01 
 1.55806125e-03  7.46432286e-01  6.86844161e-01 
 1.55906125e-03  7.46373660e-01  6.89524194e-01 
 1.56006125e-03  7.46315177e-01  6.92203012e-01 
 1.56106125e-03  7.46256839e-01  6.94880368e-01 
 1.56206125e-03  7.46198649e-01  6.97556015e-01 
 1.56306125e-03  7.46140610e-01  7.00229705e-01 
 1.56406125e-03  7.46082722e-01  7.02901193e-01 
 1.56506125e-03  7.46024989e-01  7.05570233e-01 
 1.56606125e-03  7.45967414e-01  7.08236579e-01 
 1.56706125e-03  7.45909997e-01  7.10899987e-01 
 1.56806125e-03  7.45852742e-01  7.13560213e-01 
 1.56906125e-03  7.45795651e-01  7.16217014e-01 
 1.57006125e-03  7.45738725e-01  7.18870148e-01 
 1.57106125e-03  7.45681968e-01  7.21519371e-01 
 1.57206125e-03  7.45625381e-01  7.24164443e-01 
 1.57306125e-03  7.45568967e-01  7.26805124e-01 
 1.57406125e-03  7.45512728e-01  7.29441175e-01 
 1.57506125e-03  7.45456666e-01  7.32072356e-01 
 1.57606125e-03  7.45400784e-01  7.34698430e-01 
 1.57706125e-03  7.45345083e-01  7.37319160e-01 
 1.57806125e-03  7.45289566e-01  7.39934310e-01 
 1.57906125e-03  7.45234234e-01  7.42543647e-01 
 1.58006125e-03  7.45179091e-01  7.45146936e-01 
 1.58106125e-03  7.45124138e-01  7.47743944e-01 
 1.58206125e-03  7.45069378e-01  7.50334442e-01 
 1.58306125e-03  7.45014812e-01  7.52918197e-01 
 1.58406125e-03  7.44960444e-01  7.55494983e-01 
 1.58506125e-03  7.44906274e-01  7.58064572e-01 
 1.58606125e-03  7.44852305e-01  7.60626736e-01 
 1.58706125e-03  7.44798539e-01  7.63181253e-01 
 1.58806125e-03  7.44744979e-01  7.65727898e-01 
 1.58906125e-03  7.44691626e-01  7.68266451e-01 
 1.59006125e-03  7.44638483e-01  7.70796690e-01 
 1.59106125e-03  7.44585552e-01  7.73318397e-01 
 1.59206125e-03  7.44532834e-01  7.75831357e-01 
 1.59306125e-03  7.44480332e-01  7.78335352e-01 
 1.59406125e-03  7.44428048e-01  7.80830171e-01 
 1.59506125e-03  7.44375984e-01  7.83315601e-01 
 1.59606125e-03  7.44324142e-01  7.85791433e-01 
 1.59706125e-03  7.44272524e-01  7.88257459e-01 
 1.59806125e-03  7.44221132e-01  7.90713472e-01 
 1.59906125e-03  7.44169968e-01  7.93159270e-01 
 1.60006125e-03  7.44119034e-01  7.95594649e-01 
 1.60106125e-03  7.44068333e-01  7.98019410e-01 
 1.60206125e-03  7.44017866e-01  8.00433356e-01 
 1.60306125e-03  7.43967635e-01  8.02836290e-01 
 1.60406125e-03  7.43917642e-01  8.05227958e-01 
 1.60506125e-03  7.43867889e-01  8.07608327e-01 
 1.60606125e-03  7.43818378e-01  8.09977125e-01 
 1.60706125e-03  7.43769112e-01  8.12334150e-01 
 1.60806125e-03  7.43720091e-01  8.14679112e-01 
 1.60818625e-03  7.43713981e-01  8.14971354e-01 
 1.60843625e-03  7.43701772e-01  8.15555360e-01 
 1.60893625e-03  7.43677401e-01  8.16721089e-01 
 1.60993625e-03  7.43628847e-01  8.19043359e-01 
 1.61093625e-03  7.43580544e-01  8.21353063e-01 
 1.61193625e-03  7.43532495e-01  8.23650107e-01 
 1.61293625e-03  7.43484701e-01  8.25934335e-01 
 1.61393625e-03  7.43437164e-01  8.28205243e-01 
 1.61493625e-03  7.43389886e-01  8.30463623e-01 
 1.61593625e-03  7.43342870e-01  8.32708441e-01 
 1.61693625e-03  7.43296116e-01  8.34939289e-01 
 1.61793625e-03  7.43249627e-01  8.37157327e-01 
 1.61893625e-03  7.43203404e-01  8.39360744e-01 
 1.61993625e-03  7.43157449e-01  8.41551099e-01 
 1.62093625e-03  7.43111765e-01  8.43726990e-01 
 1.62193625e-03  7.43066353e-01  8.45887962e-01 
 1.62293625e-03  7.43021214e-01  8.48035677e-01 
 1.62393625e-03  7.42976351e-01  8.50168427e-01 
 1.62493625e-03  7.42931765e-01  8.52286419e-01 
 1.62593625e-03  7.42887458e-01  8.54389613e-01 
 1.62693625e-03  7.42843432e-01  8.56477876e-01 
 1.62793625e-03  7.42799689e-01  8.58551077e-01 
 1.62893625e-03  7.42756230e-01  8.60609090e-01 
 1.62993625e-03  7.42713056e-01  8.62651790e-01 
 1.63093625e-03  7.42670171e-01  8.64679058e-01 
 1.63193625e-03  7.42627574e-01  8.66690777e-01 
 1.63293625e-03  7.42585269e-01  8.68686833e-01 
 1.63393625e-03  7.42543257e-01  8.70667116e-01 
 1.63493625e-03  7.42501539e-01  8.72631518e-01 
 1.63593625e-03  7.42460117e-01  8.74579934e-01 
 1.63693625e-03  7.42418992e-01  8.76512263e-01 
 1.63793625e-03  7.42378167e-01  8.78428407e-01 
 1.63893625e-03  7.42337643e-01  8.80328270e-01 
 1.63993625e-03  7.42297421e-01  8.82211761e-01 
 1.64093625e-03  7.42257504e-01  8.84078790e-01 
 1.64193625e-03  7.42217892e-01  8.85929273e-01 
 1.64293625e-03  7.42178587e-01  8.87763125e-01 
 1.64393625e-03  7.42139591e-01  8.89580269e-01 
 1.64493625e-03  7.42100906e-01  8.91380626e-01 
 1.64593625e-03  7.42062532e-01  8.93163051e-01 
 1.64693625e-03  7.42024471e-01  8.94930562e-01 
 1.64793625e-03  7.41986726e-01  8.96679193e-01 
 1.64893625e-03  7.41949296e-01  8.98412649e-01 
 1.64993625e-03  7.41912185e-01  9.00128183e-01 
 1.65093625e-03  7.41875393e-01  9.01826380e-01 
 1.65193625e-03  7.41838922e-01  9.03507347e-01 
 1.65293625e-03  7.41802772e-01  9.05169916e-01 
 1.65393625e-03  7.41766947e-01  9.06816123e-01 
 1.65493625e-03  7.41731446e-01  9.08446220e-01 
 1.65593625e-03  7.41696272e-01  9.10056777e-01 
 1.65693625e-03  7.41661426e-01  9.11650687e-01 
 1.65793625e-03  7.41626909e-01  9.13227256e-01 
 1.65893625e-03  7.41592722e-01  9.14787396e-01 
 1.65993625e-03  7.41558868e-01  9.16328971e-01 
 1.66093625e-03  7.41525346e-01  9.17852785e-01 
 1.66193625e-03  7.41492159e-01  9.19357872e-01 
 1.66293625e-03  7.41459309e-01  9.20847387e-01 
 1.66393625e-03  7.41426795e-01  9.22318399e-01 
 1.66493625e-03  7.41394619e-01  9.23771548e-01 
 1.66593625e-03  7.41362784e-01  9.25206984e-01 
 1.66693625e-03  7.41331289e-01  9.26624694e-01 
 1.66793625e-03  7.41300137e-01  9.28024657e-01 
 1.66893625e-03  7.41269328e-01  9.29405805e-01 
 1.66993625e-03  7.41238864e-01  9.30770131e-01 
 1.67093625e-03  7.41208745e-01  9.32117873e-01 
 1.67193625e-03  7.41178974e-01  9.33446902e-01 
 1.67293625e-03  7.41149551e-01  9.34758008e-01 
 1.67393625e-03  7.41120477e-01  9.36051348e-01 
 1.67493625e-03  7.41091754e-01  9.37325925e-01 
 1.67593625e-03  7.41063382e-01  9.38584606e-01 
 1.67693625e-03  7.41035364e-01  9.39824777e-01 
 1.67793625e-03  7.41007699e-01  9.41047049e-01 
 1.67893625e-03  7.40980389e-01  9.42250638e-01 
 1.67993625e-03  7.40953436e-01  9.43438270e-01 
 1.68093625e-03  7.40926839e-01  9.44607472e-01 
 1.68193625e-03  7.40900601e-01  9.45758831e-01 
 1.68293625e-03  7.40874722e-01  9.46892501e-01 
 1.68393625e-03  7.40849203e-01  9.48008501e-01 
 1.68493625e-03  7.40824045e-01  9.49106844e-01 
 1.68593625e-03  7.40799250e-01  9.50187549e-01 
 1.68693625e-03  7.40774818e-01  9.51250638e-01 
 1.68793625e-03  7.40750750e-01  9.52296133e-01 
 1.68893625e-03  7.40727047e-01  9.53324057e-01 
 1.68993625e-03  7.40703710e-01  9.54333671e-01 
 1.69093625e-03  7.40680741e-01  9.55327205e-01 
 1.69193625e-03  7.40658139e-01  9.56302668e-01 
 1.69293625e-03  7.40635906e-01  9.57259845e-01 
 1.69393625e-03  7.40614043e-01  9.58200928e-01 
 1.69493625e-03  7.40592550e-01  9.59124067e-01 
 1.69593625e-03  7.40571429e-01  9.60029726e-01 
 1.69693625e-03  7.40550679e-01  9.60918038e-01 
 1.69793625e-03  7.40530303e-01  9.61789034e-01 
 1.69893625e-03  7.40510301e-01  9.62642742e-01 
 1.69993625e-03  7.40490673e-01  9.63479193e-01 
 1.70093625e-03  7.40471421e-01  9.64298419e-01 
 1.70193625e-03  7.40452545e-01  9.65100453e-01 
 1.70293625e-03  7.40434046e-01  9.65884800e-01 
 1.70393625e-03  7.40415925e-01  9.66653016e-01 
 1.70493625e-03  7.40398181e-01  9.67403738e-01 
 1.70593625e-03  7.40380817e-01  9.68137328e-01 
 1.70693625e-03  7.40363833e-01  9.68853439e-01 
 1.70793625e-03  7.40347229e-01  9.69553417e-01 
 1.70893625e-03  7.40331006e-01  9.70236090e-01 
 1.70993625e-03  7.40315165e-01  9.70901774e-01 
 1.71093625e-03  7.40299707e-01  9.71550183e-01 
 1.71193625e-03  7.40284631e-01  9.72182459e-01 
 1.71293625e-03  7.40269939e-01  9.72797615e-01 
 1.71393625e-03  7.40255630e-01  9.73395923e-01 
 1.71493625e-03  7.40241707e-01  9.73977471e-01 
 1.71593625e-03  7.40228169e-01  9.74542289e-01 
 1.71693625e-03  7.40215016e-01  9.75090407e-01 
 1.71793625e-03  7.40202250e-01  9.75621857e-01 
 1.71893625e-03  7.40189871e-01  9.76136669e-01 
 1.71993625e-03  7.40177879e-01  9.76634873e-01 
 1.72093625e-03  7.40166275e-01  9.77116498e-01 
 1.72193625e-03  7.40155059e-01  9.77581362e-01 
 1.72293625e-03  7.40144231e-01  9.78030103e-01 
 1.72393625e-03  7.40133793e-01  9.78462189e-01 
 1.72493625e-03  7.40123744e-01  9.78877779e-01 
 1.72593625e-03  7.40114085e-01  9.79276929e-01 
 1.72693625e-03  7.40104816e-01  9.79659665e-01 
 1.72793625e-03  7.40095938e-01  9.80026009e-01 
 1.72893625e-03  7.40087451e-01  9.80375986e-01 
 1.72993625e-03  7.40079356e-01  9.80709618e-01 
 1.73093625e-03  7.40071652e-01  9.81026927e-01 
 1.73193625e-03  7.40064340e-01  9.81327935e-01 
 1.73293625e-03  7.40057420e-01  9.81612662e-01 
 1.73393625e-03  7.40050893e-01  9.81881127e-01 
 1.73493625e-03  7.40044758e-01  9.82133348e-01 
 1.73593625e-03  7.40039017e-01  9.82369343e-01 
 1.73693625e-03  7.40033668e-01  9.82589077e-01 
 1.73793625e-03  7.40028714e-01  9.82792711e-01 
 1.73893625e-03  7.40024152e-01  9.82980126e-01 
 1.73993625e-03  7.40019985e-01  9.83151366e-01 
 1.74093625e-03  7.40016212e-01  9.83306451e-01 
 1.74193625e-03  7.40012832e-01  9.83445392e-01 
 1.74293625e-03  7.40009848e-01  9.83568198e-01 
 1.74393625e-03  7.40007257e-01  9.83674878e-01 
 1.74493625e-03  7.40005061e-01  9.83765440e-01 
 1.74593625e-03  7.40003260e-01  9.83839890e-01 
 1.74693625e-03  7.40001853e-01  9.83898234e-01 
 1.74793625e-03  7.40000841e-01  9.83940476e-01 
 1.74893625e-03  7.40000223e-01  9.83966618e-01 
 1.74993625e-03  7.40000001e-01  9.83976664e-01 
 1.75093625e-03  7.40000173e-01  9.83970614e-01 
 1.75193625e-03  7.40000740e-01  9.83948467e-01 
 1.75293625e-03  7.40001702e-01  9.83910222e-01 
 1.75393625e-03  7.40003058e-01  9.83855877e-01 
 1.75493625e-03  7.40004809e-01  9.83785427e-01 
 1.75593625e-03  7.40006955e-01  9.83698867e-01 
 1.75693625e-03  7.40009495e-01  9.83596193e-01 
 1.75793625e-03  7.40012430e-01  9.83477396e-01 
 1.75893625e-03  7.40015759e-01  9.83342468e-01 
 1.75993625e-03  7.40019482e-01  9.83191400e-01 
 1.76093625e-03  7.40023599e-01  9.83024152e-01 
 1.76193625e-03  7.40028110e-01  9.82840797e-01 
 1.76293625e-03  7.40033015e-01  9.82641245e-01 
 1.76393625e-03  7.40038313e-01  9.82425500e-01 
 1.76493625e-03  7.40044004e-01  9.82193552e-01 
 1.76593625e-03  7.40050089e-01  9.81945385e-01 
 1.76693625e-03  7.40056566e-01  9.81680981e-01 
 1.76793625e-03  7.40063436e-01  9.81400324e-01 
 1.76893625e-03  7.40070698e-01  9.81103394e-01 
 1.76993625e-03  7.40078352e-01  9.80790172e-01 
 1.77093625e-03  7.40086397e-01  9.80460636e-01 
 1.77193625e-03  7.40094835e-01  9.80114766e-01 
 1.77293625e-03  7.40103663e-01  9.79752538e-01 
 1.77393625e-03  7.40112882e-01  9.79373930e-01 
 1.77493625e-03  7.40122491e-01  9.78978917e-01 
 1.77593625e-03  7.40132490e-01  9.78567474e-01 
 1.77693625e-03  7.40142879e-01  9.78139576e-01 
 1.77793625e-03  7.40153656e-01  9.77695196e-01 
 1.77893625e-03  7.40164823e-01  9.77234307e-01 
 1.77993625e-03  7.40176378e-01  9.76756881e-01 
 1.78093625e-03  7.40188320e-01  9.76262889e-01 
 1.78193625e-03  7.40200650e-01  9.75752051e-01 
 1.78293625e-03  7.40213367e-01  9.75224796e-01 
 1.78393625e-03  7.40226470e-01  9.74680918e-01 
 1.78493625e-03  7.40239959e-01  9.74120649e-01 
 1.78593625e-03  7.40253834e-01  9.73543414e-01 
 1.78693625e-03  7.40268093e-01  9.72949395e-01 
 1.78793625e-03  7.40282736e-01  9.72338598e-01 
 1.78893625e-03  7.40297763e-01  9.71710990e-01 
 1.78993625e-03  7.40313173e-01  9.71066538e-01 
 1.79093625e-03  7.40328965e-01  9.70405208e-01 
 1.79193625e-03  7.40345140e-01  9.69726967e-01 
 1.79293625e-03  7.40361695e-01  9.69031783e-01 
 1.79393625e-03  7.40378631e-01  9.68319621e-01 
 1.79493625e-03  7.40395946e-01  9.67590449e-01 
 1.79593625e-03  7.40413641e-01  9.66844234e-01 
 1.79693625e-03  7.40431714e-01  9.66080941e-01 
 1.79793625e-03  7.40450166e-01  9.65300014e-01 
 1.79893625e-03  7.40468994e-01  9.64502391e-01 
 1.79993625e-03  7.40488198e-01  9.63688218e-01 
 1.80093625e-03  7.40507778e-01  9.62856355e-01 
 1.80193625e-03  7.40527732e-01  9.62006580e-01 
 1.80293625e-03  7.40548061e-01  9.61140665e-01 
 1.80393625e-03  7.40568762e-01  9.60256364e-01 
 1.80493625e-03  7.40589836e-01  9.59355188e-01 
 1.80593625e-03  7.40611282e-01  9.58436732e-01 
 1.80693625e-03  7.40633098e-01  9.57500878e-01 
 1.80793625e-03  7.40655284e-01  9.56548308e-01 
 1.80893625e-03  7.40677839e-01  9.55576951e-01 
 1.80993625e-03  7.40700761e-01  9.54588649e-01 
 1.81093625e-03  7.40724051e-01  9.53583706e-01 
 1.81193625e-03  7.40747707e-01  9.52559791e-01 
 1.81293625e-03  7.40771729e-01  9.51518890e-01 
 1.81393625e-03  7.40796115e-01  9.50460519e-01 
 1.81493625e-03  7.40820864e-01  9.49384543e-01 
 1.81593625e-03  7.40845975e-01  9.48290940e-01 
 1.81693625e-03  7.40871448e-01  9.47179693e-01 
 1.81793625e-03  7.40897281e-01  9.46050785e-01 
 1.81893625e-03  7.40923474e-01  9.44904196e-01 
 1.81993625e-03  7.40950025e-01  9.43739913e-01 
 1.82093625e-03  7.40976933e-01  9.42557918e-01 
 1.82193625e-03  7.41004197e-01  9.41358200e-01 
 1.82293625e-03  7.41031817e-01  9.40140747e-01 
 1.82393625e-03  7.41059790e-01  9.38905549e-01 
 1.82406125e-03  7.41063312e-01  9.38749854e-01 
 1.82431125e-03  7.41070372e-01  9.38437794e-01 
 1.82437375e-03  7.41072140e-01  9.38359662e-01 
 1.82449875e-03  7.41075681e-01  9.38203020e-01 
 1.82474875e-03  7.41082779e-01  9.37888942e-01 
 1.82524875e-03  7.41097041e-01  9.37257642e-01 
 1.82624875e-03  7.41125829e-01  9.35981182e-01 
 1.82724875e-03  7.41154968e-01  9.34687115e-01 
 1.82824875e-03  7.41184455e-01  9.33375321e-01 
 1.82924875e-03  7.41214291e-01  9.32045759e-01 
 1.83024875e-03  7.41244473e-01  9.30698429e-01 
 1.83124875e-03  7.41275002e-01  9.29333338e-01 
 1.83224875e-03  7.41305874e-01  9.27950490e-01 
 1.83324875e-03  7.41337090e-01  9.26549894e-01 
 1.83424875e-03  7.41368648e-01  9.25131561e-01 
 1.83524875e-03  7.41400546e-01  9.23695502e-01 
 1.83624875e-03  7.41432784e-01  9.22241734e-01 
 1.83724875e-03  7.41465361e-01  9.20770273e-01 
 1.83824875e-03  7.41498274e-01  9.19281140e-01 
 1.83924875e-03  7.41531523e-01  9.17774356e-01 
 1.84024875e-03  7.41565106e-01  9.16249947e-01 
 1.84124875e-03  7.41599022e-01  9.14707939e-01 
 1.84224875e-03  7.41633270e-01  9.13148364e-01 
 1.84324875e-03  7.41667848e-01  9.11571253e-01 
 1.84424875e-03  7.41702755e-01  9.09976642e-01 
 1.84524875e-03  7.41737989e-01  9.08364569e-01 
 1.84624875e-03  7.41773550e-01  9.06735075e-01 
 1.84724875e-03  7.41809436e-01  9.05088203e-01 
 1.84824875e-03  7.41845645e-01  9.03424000e-01 
 1.84924875e-03  7.41882175e-01  9.01742515e-01 
 1.85024875e-03  7.41919027e-01  9.00043801e-01 
 1.85124875e-03  7.41956197e-01  8.98327913e-01 
 1.85224875e-03  7.41993685e-01  8.96596013e-01 
 1.85324875e-03  7.42031489e-01  8.94844985e-01 
 1.85424875e-03  7.42069607e-01  8.93077780e-01 
 1.85524875e-03  7.42108039e-01  8.91293816e-01 
 1.85624875e-03  7.42146782e-01  8.89492993e-01 
 1.85724875e-03  7.42185835e-01  8.87675384e-01 
 1.85824875e-03  7.42225197e-01  8.85842123e-01 
 1.85924875e-03  7.42264866e-01  8.83990263e-01 
